                   401   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 8.00000000000000e-04  7.66000000000000e-03
 4.40000000000000e-04  5.68000000000000e-03
 1.80000000000000e-04  3.63000000000000e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.80000000000000e-04 -3.60000000000000e-03
 4.40000000000000e-04 -5.72000000000000e-03
 8.00000000000000e-04 -7.78000000000000e-03
 1.24000000000000e-03 -9.74000000000000e-03
 1.77000000000000e-03 -1.16900000000000e-02
 2.38000000000000e-03 -1.35900000000000e-02
 3.09000000000000e-03 -1.54900000000000e-02
 3.88000000000000e-03 -1.73600000000000e-02
 4.76000000000000e-03 -1.92100000000000e-02
 5.72000000000000e-03 -2.10400000000000e-02
 6.78000000000000e-03 -2.28800000000000e-02
 7.92000000000000e-03 -2.47000000000000e-02
 9.15000000000000e-03 -2.65200000000000e-02
 1.04700000000000e-02 -2.83500000000000e-02
 1.18700000000000e-02 -3.01900000000000e-02
 1.33700000000000e-02 -3.20500000000000e-02
 1.49500000000000e-02 -3.39200000000000e-02
 1.66200000000000e-02 -3.58100000000000e-02
 1.83700000000000e-02 -3.77000000000000e-02
 2.02200000000000e-02 -3.96100000000000e-02
 2.21500000000000e-02 -4.15300000000000e-02
 2.41700000000000e-02 -4.34500000000000e-02
 2.62700000000000e-02 -4.53700000000000e-02
 2.84700000000000e-02 -4.73000000000000e-02
 3.07500000000000e-02 -4.92100000000000e-02
 3.31200000000000e-02 -5.11200000000000e-02
 3.55800000000000e-02 -5.30200000000000e-02
 3.81200000000000e-02 -5.49100000000000e-02
 4.07600000000000e-02 -5.67900000000000e-02
 4.34800000000000e-02 -5.86500000000000e-02
 4.62900000000000e-02 -6.05100000000000e-02
 4.91800000000000e-02 -6.23400000000000e-02
 5.21700000000000e-02 -6.41800000000000e-02
 5.52400000000000e-02 -6.60000000000000e-02
 5.84000000000000e-02 -6.78000000000000e-02
 6.16400000000000e-02 -6.96000000000000e-02
 6.49800000000000e-02 -7.13900000000000e-02
 6.84000000000000e-02 -7.31600000000000e-02
 7.19100000000000e-02 -7.49200000000000e-02
 7.55100000000000e-02 -7.66800000000000e-02
 7.91900000000000e-02 -7.84200000000000e-02
 8.29700000000000e-02 -8.01500000000000e-02
 8.68300000000000e-02 -8.18600000000000e-02
 9.07700000000000e-02 -8.35600000000000e-02
 9.48100000000000e-02 -8.52500000000000e-02
 9.89300000000000e-02 -8.69200000000000e-02
 1.03150000000000e-01 -8.85800000000000e-02
 1.07450000000000e-01 -9.02200000000000e-02
 1.11830000000000e-01 -9.18200000000000e-02
 1.16310000000000e-01 -9.34200000000000e-02
 1.20870000000000e-01 -9.49800000000000e-02
 1.25520000000000e-01 -9.65200000000000e-02
 1.30260000000000e-01 -9.80300000000000e-02
 1.35080000000000e-01 -9.95100000000000e-02
 1.39990000000000e-01 -1.00950000000000e-01
 1.44990000000000e-01 -1.02370000000000e-01
 1.50080000000000e-01 -1.03760000000000e-01
 1.55260000000000e-01 -1.05110000000000e-01
 1.60520000000000e-01 -1.06420000000000e-01
 1.65870000000000e-01 -1.07690000000000e-01
 1.71310000000000e-01 -1.08920000000000e-01
 1.76840000000000e-01 -1.10110000000000e-01
 1.82450000000000e-01 -1.11260000000000e-01
 1.88160000000000e-01 -1.12360000000000e-01
 1.93950000000000e-01 -1.13410000000000e-01
 1.99820000000000e-01 -1.14410000000000e-01
 2.05790000000000e-01 -1.15360000000000e-01
 2.11840000000000e-01 -1.16260000000000e-01
 2.17980000000000e-01 -1.17100000000000e-01
 2.24210000000000e-01 -1.17890000000000e-01
 2.30530000000000e-01 -1.18620000000000e-01
 2.36930000000000e-01 -1.19290000000000e-01
 2.43420000000000e-01 -1.19900000000000e-01
 2.50000000000000e-01 -1.20450000000000e-01
 2.56670000000000e-01 -1.20940000000000e-01
 2.63330000000000e-01 -1.21350000000000e-01
 2.70000000000000e-01 -1.21680000000000e-01
 2.76670000000000e-01 -1.21950000000000e-01
 2.83330000000000e-01 -1.22140000000000e-01
 2.90000000000000e-01 -1.22270000000000e-01
 2.96670000000000e-01 -1.22320000000000e-01
 3.03330000000000e-01 -1.22310000000000e-01
 3.10000000000000e-01 -1.22220000000000e-01
 3.16670000000000e-01 -1.22070000000000e-01
 3.23330000000000e-01 -1.21860000000000e-01
 3.30000000000000e-01 -1.21570000000000e-01
 3.36670000000000e-01 -1.21230000000000e-01
 3.43330000000000e-01 -1.20820000000000e-01
 3.50000000000000e-01 -1.20340000000000e-01
 3.56670000000000e-01 -1.19810000000000e-01
 3.63330000000000e-01 -1.19220000000000e-01
 3.70000000000000e-01 -1.18570000000000e-01
 3.76670000000000e-01 -1.17850000000000e-01
 3.83330000000000e-01 -1.17080000000000e-01
 3.90000000000000e-01 -1.16250000000000e-01
 3.96670000000000e-01 -1.15370000000000e-01
 4.03330000000000e-01 -1.14420000000000e-01
 4.10000000000000e-01 -1.13420000000000e-01
 4.16670000000000e-01 -1.12360000000000e-01
 4.23330000000000e-01 -1.11240000000000e-01
 4.30000000000000e-01 -1.10060000000000e-01
 4.36670000000000e-01 -1.08810000000000e-01
 4.43330000000000e-01 -1.07520000000000e-01
 4.50000000000000e-01 -1.06150000000000e-01
 4.56670000000000e-01 -1.04740000000000e-01
 4.63330000000000e-01 -1.03260000000000e-01
 4.70000000000000e-01 -1.01730000000000e-01
 4.76670000000000e-01 -1.00150000000000e-01
 4.83330000000000e-01 -9.85100000000000e-02
 4.90000000000000e-01 -9.68200000000000e-02
 4.96670000000000e-01 -9.50800000000000e-02
 5.03330000000000e-01 -9.32900000000000e-02
 5.10000000000000e-01 -9.14500000000000e-02
 5.16670000000000e-01 -8.95600000000000e-02
 5.23330000000000e-01 -8.76400000000000e-02
 5.30000000000000e-01 -8.56700000000000e-02
 5.36670000000000e-01 -8.36600000000000e-02
 5.43330000000000e-01 -8.16200000000000e-02
 5.50000000000000e-01 -7.95300000000000e-02
 5.56670000000000e-01 -7.74200000000000e-02
 5.63330000000000e-01 -7.52700000000000e-02
 5.70000000000000e-01 -7.30900000000000e-02
 5.76670000000000e-01 -7.08800000000000e-02
 5.83330000000000e-01 -6.86500000000000e-02
 5.90000000000000e-01 -6.63900000000000e-02
 5.96670000000000e-01 -6.41000000000000e-02
 6.03330000000000e-01 -6.18000000000000e-02
 6.10000000000000e-01 -5.94800000000000e-02
 6.16670000000000e-01 -5.71300000000000e-02
 6.23330000000000e-01 -5.47800000000000e-02
 6.30000000000000e-01 -5.24200000000000e-02
 6.36670000000000e-01 -5.00500000000000e-02
 6.43330000000000e-01 -4.76700000000000e-02
 6.50000000000000e-01 -4.53000000000000e-02
 6.56670000000000e-01 -4.29300000000000e-02
 6.63330000000000e-01 -4.05700000000000e-02
 6.70000000000000e-01 -3.82200000000000e-02
 6.76670000000000e-01 -3.58800000000000e-02
 6.83330000000000e-01 -3.35700000000000e-02
 6.90000000000000e-01 -3.12700000000000e-02
 6.96670000000000e-01 -2.90000000000000e-02
 7.03330000000000e-01 -2.67600000000000e-02
 7.10000000000000e-01 -2.45600000000000e-02
 7.16670000000000e-01 -2.23800000000000e-02
 7.23330000000000e-01 -2.02600000000000e-02
 7.30000000000000e-01 -1.81700000000000e-02
 7.36670000000000e-01 -1.61400000000000e-02
 7.43330000000000e-01 -1.41600000000000e-02
 7.50000000000000e-01 -1.22300000000000e-02
 7.56600000000000e-01 -1.03800000000000e-02
 7.63140000000000e-01 -8.61000000000000e-03
 7.69610000000000e-01 -6.92000000000000e-03
 7.76010000000000e-01 -5.32000000000000e-03
 7.82350000000000e-01 -3.81000000000000e-03
 7.88630000000000e-01 -2.38000000000000e-03
 7.94840000000000e-01 -1.03000000000000e-03
 8.00980000000000e-01  2.30000000000000e-04
 8.07060000000000e-01  1.41000000000000e-03
 8.13070000000000e-01  2.50000000000000e-03
 8.19020000000000e-01  3.51000000000000e-03
 8.24900000000000e-01  4.44000000000000e-03
 8.30720000000000e-01  5.29000000000000e-03
 8.36470000000000e-01  6.06000000000000e-03
 8.42160000000000e-01  6.75000000000000e-03
 8.47780000000000e-01  7.37000000000000e-03
 8.53330000000000e-01  7.91000000000000e-03
 8.58820000000000e-01  8.39000000000000e-03
 8.64250000000000e-01  8.79000000000000e-03
 8.69610000000000e-01  9.13000000000000e-03
 8.74900000000000e-01  9.40000000000000e-03
 8.80130000000000e-01  9.61000000000000e-03
 8.85290000000000e-01  9.75000000000000e-03
 8.90390000000000e-01  9.83000000000000e-03
 8.95420000000000e-01  9.85000000000000e-03
 9.00390000000000e-01  9.82000000000000e-03
 9.05290000000000e-01  9.72000000000000e-03
 9.10130000000000e-01  9.57000000000000e-03
 9.14900000000000e-01  9.36000000000000e-03
 9.19610000000000e-01  9.10000000000000e-03
 9.24250000000000e-01  8.80000000000000e-03
 9.28820000000000e-01  8.44000000000000e-03
 9.33330000000000e-01  8.04000000000000e-03
 9.37780000000000e-01  7.60000000000000e-03
 9.42160000000000e-01  7.12000000000000e-03
 9.46470000000000e-01  6.60000000000000e-03
 9.50720000000000e-01  6.06000000000000e-03
 9.54900000000000e-01  5.49000000000000e-03
 9.59020000000000e-01  4.90000000000000e-03
 9.63070000000000e-01  4.29000000000000e-03
 9.67060000000000e-01  3.67000000000000e-03
 9.70980000000000e-01  3.03000000000000e-03
 9.74840000000000e-01  2.38000000000000e-03
 9.78630000000000e-01  1.73000000000000e-03
 9.82350000000000e-01  1.08000000000000e-03
 9.86010000000000e-01  4.30000000000000e-04
 9.89610000000000e-01 -2.20000000000000e-04
 9.93140000000000e-01 -8.60000000000000e-04
 9.96600000000000e-01 -1.49000000000000e-03
 1.00000000000000e+00 -2.13000000000000e-03
 0.00000000000000e+00  0.00000000000000e+00
