                   401   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 8.00000000000000e-04  8.20000000000000e-03
 4.40000000000000e-04  6.12000000000000e-03
 1.80000000000000e-04  3.90000000000000e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.80000000000000e-04 -3.82000000000000e-03
 4.40000000000000e-04 -6.01000000000000e-03
 8.00000000000000e-04 -8.15000000000000e-03
 1.24000000000000e-03 -1.01700000000000e-02
 1.77000000000000e-03 -1.21600000000000e-02
 2.38000000000000e-03 -1.41200000000000e-02
 3.09000000000000e-03 -1.61100000000000e-02
 3.88000000000000e-03 -1.81100000000000e-02
 4.76000000000000e-03 -2.01400000000000e-02
 5.72000000000000e-03 -2.21700000000000e-02
 6.78000000000000e-03 -2.42300000000000e-02
 7.92000000000000e-03 -2.63000000000000e-02
 9.15000000000000e-03 -2.84000000000000e-02
 1.04700000000000e-02 -3.05300000000000e-02
 1.18700000000000e-02 -3.26700000000000e-02
 1.33700000000000e-02 -3.48500000000000e-02
 1.49500000000000e-02 -3.70500000000000e-02
 1.66200000000000e-02 -3.92900000000000e-02
 1.83700000000000e-02 -4.15400000000000e-02
 2.02200000000000e-02 -4.38500000000000e-02
 2.21500000000000e-02 -4.61700000000000e-02
 2.41700000000000e-02 -4.85200000000000e-02
 2.62700000000000e-02 -5.08800000000000e-02
 2.84700000000000e-02 -5.32800000000000e-02
 3.07500000000000e-02 -5.56900000000000e-02
 3.31200000000000e-02 -5.81300000000000e-02
 3.55800000000000e-02 -6.06000000000000e-02
 3.81200000000000e-02 -6.30800000000000e-02
 4.07600000000000e-02 -6.55900000000000e-02
 4.34800000000000e-02 -6.81100000000000e-02
 4.62900000000000e-02 -7.06400000000000e-02
 4.91800000000000e-02 -7.31800000000000e-02
 5.21700000000000e-02 -7.57400000000000e-02
 5.52400000000000e-02 -7.83100000000000e-02
 5.84000000000000e-02 -8.08800000000000e-02
 6.16400000000000e-02 -8.34500000000000e-02
 6.49800000000000e-02 -8.60400000000000e-02
 6.84000000000000e-02 -8.86200000000000e-02
 7.19100000000000e-02 -9.12100000000000e-02
 7.55100000000000e-02 -9.37900000000000e-02
 7.91900000000000e-02 -9.63700000000000e-02
 8.29700000000000e-02 -9.89500000000000e-02
 8.68300000000000e-02 -1.01520000000000e-01
 9.07700000000000e-02 -1.04080000000000e-01
 9.48100000000000e-02 -1.06650000000000e-01
 9.89300000000000e-02 -1.09190000000000e-01
 1.03150000000000e-01 -1.11730000000000e-01
 1.07450000000000e-01 -1.14250000000000e-01
 1.11830000000000e-01 -1.16750000000000e-01
 1.16310000000000e-01 -1.19230000000000e-01
 1.20870000000000e-01 -1.21690000000000e-01
 1.25520000000000e-01 -1.24120000000000e-01
 1.30260000000000e-01 -1.26520000000000e-01
 1.35080000000000e-01 -1.28880000000000e-01
 1.39990000000000e-01 -1.31210000000000e-01
 1.44990000000000e-01 -1.33500000000000e-01
 1.50080000000000e-01 -1.35760000000000e-01
 1.55260000000000e-01 -1.37970000000000e-01
 1.60520000000000e-01 -1.40140000000000e-01
 1.65870000000000e-01 -1.42250000000000e-01
 1.71310000000000e-01 -1.44320000000000e-01
 1.76840000000000e-01 -1.46330000000000e-01
 1.82450000000000e-01 -1.48280000000000e-01
 1.88160000000000e-01 -1.50170000000000e-01
 1.93950000000000e-01 -1.51980000000000e-01
 1.99820000000000e-01 -1.53710000000000e-01
 2.05790000000000e-01 -1.55370000000000e-01
 2.11840000000000e-01 -1.56930000000000e-01
 2.17980000000000e-01 -1.58400000000000e-01
 2.24210000000000e-01 -1.59760000000000e-01
 2.30530000000000e-01 -1.61010000000000e-01
 2.36930000000000e-01 -1.62140000000000e-01
 2.43420000000000e-01 -1.63140000000000e-01
 2.50000000000000e-01 -1.63990000000000e-01
 2.56670000000000e-01 -1.64700000000000e-01
 2.63330000000000e-01 -1.65260000000000e-01
 2.70000000000000e-01 -1.65670000000000e-01
 2.76670000000000e-01 -1.65920000000000e-01
 2.83330000000000e-01 -1.66020000000000e-01
 2.90000000000000e-01 -1.65980000000000e-01
 2.96670000000000e-01 -1.65800000000000e-01
 3.03330000000000e-01 -1.65480000000000e-01
 3.10000000000000e-01 -1.65030000000000e-01
 3.16670000000000e-01 -1.64450000000000e-01
 3.23330000000000e-01 -1.63740000000000e-01
 3.30000000000000e-01 -1.62910000000000e-01
 3.36670000000000e-01 -1.61980000000000e-01
 3.43330000000000e-01 -1.60940000000000e-01
 3.50000000000000e-01 -1.59800000000000e-01
 3.56670000000000e-01 -1.58550000000000e-01
 3.63330000000000e-01 -1.57220000000000e-01
 3.70000000000000e-01 -1.55800000000000e-01
 3.76670000000000e-01 -1.54290000000000e-01
 3.83330000000000e-01 -1.52700000000000e-01
 3.90000000000000e-01 -1.51040000000000e-01
 3.96670000000000e-01 -1.49310000000000e-01
 4.03330000000000e-01 -1.47520000000000e-01
 4.10000000000000e-01 -1.45660000000000e-01
 4.16670000000000e-01 -1.43740000000000e-01
 4.23330000000000e-01 -1.41780000000000e-01
 4.30000000000000e-01 -1.39770000000000e-01
 4.36670000000000e-01 -1.37720000000000e-01
 4.43330000000000e-01 -1.35620000000000e-01
 4.50000000000000e-01 -1.33480000000000e-01
 4.56670000000000e-01 -1.31300000000000e-01
 4.63330000000000e-01 -1.29080000000000e-01
 4.70000000000000e-01 -1.26830000000000e-01
 4.76670000000000e-01 -1.24560000000000e-01
 4.83330000000000e-01 -1.22250000000000e-01
 4.90000000000000e-01 -1.19920000000000e-01
 4.96670000000000e-01 -1.17570000000000e-01
 5.03330000000000e-01 -1.15200000000000e-01
 5.10000000000000e-01 -1.12810000000000e-01
 5.16670000000000e-01 -1.10400000000000e-01
 5.23330000000000e-01 -1.07990000000000e-01
 5.30000000000000e-01 -1.05550000000000e-01
 5.36670000000000e-01 -1.03100000000000e-01
 5.43330000000000e-01 -1.00650000000000e-01
 5.50000000000000e-01 -9.81800000000000e-02
 5.56670000000000e-01 -9.57000000000000e-02
 5.63330000000000e-01 -9.32100000000000e-02
 5.70000000000000e-01 -9.07100000000000e-02
 5.76670000000000e-01 -8.82100000000000e-02
 5.83330000000000e-01 -8.57100000000000e-02
 5.90000000000000e-01 -8.32000000000000e-02
 5.96670000000000e-01 -8.07000000000000e-02
 6.03330000000000e-01 -7.81900000000000e-02
 6.10000000000000e-01 -7.56900000000000e-02
 6.16670000000000e-01 -7.31900000000000e-02
 6.23330000000000e-01 -7.07000000000000e-02
 6.30000000000000e-01 -6.82000000000000e-02
 6.36670000000000e-01 -6.57200000000000e-02
 6.43330000000000e-01 -6.32500000000000e-02
 6.50000000000000e-01 -6.07900000000000e-02
 6.56670000000000e-01 -5.83400000000000e-02
 6.63330000000000e-01 -5.59000000000000e-02
 6.70000000000000e-01 -5.34700000000000e-02
 6.76670000000000e-01 -5.10600000000000e-02
 6.83330000000000e-01 -4.86700000000000e-02
 6.90000000000000e-01 -4.62900000000000e-02
 6.96670000000000e-01 -4.39400000000000e-02
 7.03330000000000e-01 -4.16100000000000e-02
 7.10000000000000e-01 -3.93100000000000e-02
 7.16670000000000e-01 -3.70300000000000e-02
 7.23330000000000e-01 -3.47800000000000e-02
 7.30000000000000e-01 -3.25600000000000e-02
 7.36670000000000e-01 -3.03700000000000e-02
 7.43330000000000e-01 -2.82200000000000e-02
 7.50000000000000e-01 -2.61000000000000e-02
 7.56600000000000e-01 -2.40500000000000e-02
 7.63140000000000e-01 -2.20500000000000e-02
 7.69610000000000e-01 -2.01300000000000e-02
 7.76010000000000e-01 -1.82700000000000e-02
 7.82350000000000e-01 -1.64700000000000e-02
 7.88630000000000e-01 -1.47400000000000e-02
 7.94840000000000e-01 -1.30900000000000e-02
 8.00980000000000e-01 -1.15000000000000e-02
 8.07060000000000e-01 -9.98000000000000e-03
 8.13070000000000e-01 -8.54000000000000e-03
 8.19020000000000e-01 -7.17000000000000e-03
 8.24900000000000e-01 -5.86000000000000e-03
 8.30720000000000e-01 -4.62000000000000e-03
 8.36470000000000e-01 -3.46000000000000e-03
 8.42160000000000e-01 -2.36000000000000e-03
 8.47780000000000e-01 -1.33000000000000e-03
 8.53330000000000e-01 -3.70000000000000e-04
 8.58820000000000e-01  5.20000000000000e-04
 8.64250000000000e-01  1.34000000000000e-03
 8.69610000000000e-01  2.10000000000000e-03
 8.74900000000000e-01  2.78000000000000e-03
 8.80130000000000e-01  3.40000000000000e-03
 8.85290000000000e-01  3.95000000000000e-03
 8.90390000000000e-01  4.44000000000000e-03
 8.95420000000000e-01  4.87000000000000e-03
 9.00390000000000e-01  5.24000000000000e-03
 9.05290000000000e-01  5.55000000000000e-03
 9.10130000000000e-01  5.80000000000000e-03
 9.14900000000000e-01  6.00000000000000e-03
 9.19610000000000e-01  6.14000000000000e-03
 9.24250000000000e-01  6.22000000000000e-03
 9.28820000000000e-01  6.25000000000000e-03
 9.33330000000000e-01  6.23000000000000e-03
 9.37780000000000e-01  6.15000000000000e-03
 9.42160000000000e-01  6.02000000000000e-03
 9.46470000000000e-01  5.83000000000000e-03
 9.50720000000000e-01  5.58000000000000e-03
 9.54900000000000e-01  5.28000000000000e-03
 9.59020000000000e-01  4.93000000000000e-03
 9.63070000000000e-01  4.52000000000000e-03
 9.67060000000000e-01  4.05000000000000e-03
 9.70980000000000e-01  3.52000000000000e-03
 9.74840000000000e-01  2.94000000000000e-03
 9.78630000000000e-01  2.31000000000000e-03
 9.82350000000000e-01  1.63000000000000e-03
 9.86010000000000e-01  9.00000000000000e-04
 9.89610000000000e-01  1.20000000000000e-04
 9.93140000000000e-01 -7.10000000000000e-04
 9.96600000000000e-01 -1.58000000000000e-03
 1.00000000000000e+00 -2.46000000000000e-03
 0.00000000000000e+00  0.00000000000000e+00
