holeid,east,north,elev,length,az,dip,drilltype,year
26056,2275292.93,406561.26,1592,1693,0,-90,CORE,1970
26057,2276100.31,408928.39,1598,608,0,-90,CORE,1970
26058,2275357.04,407693.5,1612,817,0,-90,CORE,1970
26059,2277237.97,409724.06,1603,608,0,-90,CORE,1970
26060,2278910.28,410704.22,1610,812,0,-90,CORE,1970
26061,2278888.88,409529.37,1602,1277,0,-90,CORE,1970
26062,2276800.76,407839.83,1593,1477,0,-90,CORE,1970
26063,2280401.62,409593.75,1594,1957,0,-90,CORE,1970
26064,2277922.09,408569.85,1595,1496,0,-90,CORE,1970
26065,2282079.81,408634.49,1592,2466,0,-90,CORE,1970
26066,2281014.61,410093.38,1605,1677,0,-90,CORE,1970
26067,2283017.56,409223.15,1598,2147,0,-90,CORE,1970
26068,2282376.13,410354.45,1600,1458,0,-90,CORE,1970
26069,2283951.39,410287.64,1604,2006,0,-90,CORE,1970
26070,2250247.09,315037.14,1510,809,270,-55,CORE,1970
26071,2252161.97,318616.89,1510,1019,123,-50,CORE,1970
26072,2252406.83,319536.12,1530,800,90,-50,CORE,1970
26073,2278354.41,406755.69,1603,2494,0,-90,CORE-SKEL,1970
26074,2285030.23,410883.06,1598,2095,0,-90,CORE-SKEL,1970
26075,2280676.12,408005.82,1597,2505,0,-90,CORE-SKEL,1970
26076,2281962.27,412059.08,1610,810,0,-90,CORE,1970
26077,2276882.83,410268.33,1609,374,0,-90,CORE,1970
26078,2275487.55,408254.83,1613,904,0,-90,CORE-SKEL,1970
26079,2276143.72,408370.57,1597,864,0,-90,CORE,1970
26080,2273368.84,404898.18,1597,1925,0,-90,CORE-SKEL,1971
26081,2276029.47,405469.46,1578,2345,0,-90,CORE-SKEL,1971
26082,2274576.05,407666.2,1607,935,0,-90,CORE,1971
26083,2273467.83,406946.04,1607,644,0,-90,CORE,1971
26084,2272359.3,406455.6,1613,1354,0,-90,CORE,1971
26085,2275289.58,409061.85,1606,535,0,-90,CORE,1971
26086,2283216.62,412505.02,1617,574,0,-90,CORE,1971
26086A,2283223.52,412500.67,1617,522,0,-90,CORE,1991
26087,2285281.49,411953.19,1595,1675,0,-90,CORE,1971
26088,2272384.21,409911.18,1610,885,0,-90,CORE,1971
26089,2277267.27,412349.39,1605,837,0,-90,CORE,1971
26090,2275731.91,407123,1595,1775,0,-90,CORE,1971
26091,2276443.81,409732.84,1609,231,0,-90,CORE,1971
26092,2275735.32,409479.21,1613,376,0,-90,CORE,1971
26093,2273834.31,406416.39,1613,1085,0,-90,CORE,1971
26094,2277170.47,406219.2,1582,2515,0,-90,CORE,1971
26095,2277053.83,409999.47,1605,425,0,-90,CORE,1971
26096,2282846.47,412005.72,1625,883,0,-90,CORE-SKEL,1971
26097,2274107.45,407166.77,1606,787,0,-90,CORE,1971
26098,2275241,408579.38,1604,755,0,-90,CORE,1971
26099,2284029.85,412636.55,1623,565,0,-90,CORE,1971
26100,2275916.18,409197.23,1613,465,0,-90,CORE,1971
26101,2275486.86,408773.33,1607,655,0,-90,CORE,1971
26101A,2275511.02,408816.61,1607,320,0,-90,CORE,1991
26102,2286205.69,412853.59,1598,1112,327,-60,CORE,1971
26103,2275638.88,407976.1,1612,965,0,-90,CORE-SKEL,1971
26104,2279403.42,407580.79,1612,2445,0,-90,CORE,1971
26105,2283134.24,412757.59,1617,212,325,-45,CORE,1971
26106,2286909.4,411774.89,1601,1875,0,-90,CORE,1971
26107,2284720.91,409074.48,1579,2431,0,-90,CORE,1971
26108,2282862.14,412557.05,1616.7,167,325,-45,CORE,1971
26109,2282557.09,412454.91,1612,242,326,-45,CORE,1971
26110,2282609.79,412307.31,1621,162,325,-45,CORE,1971
26111,2282918.05,412461.96,1613.3,162,340,-45,CORE,1971
26112,2283203.31,412642.83,1614,222,325,-45,CORE,1971
26113,2283554.26,412777.85,1621,214,340,-45,CORE,1971
26114,2283938.17,412804.61,1617,293,329,-40,CORE,1971
26115,2277894.04,407463.91,1592,2180,0,-90,CORE-SKEL,1972
26116,2278694.9,407353.4,1610,2245,0,-90,CORE-SKEL,1972
26117,2279949.24,406787.37,1586,2594,0,-90,CORE,1972
26118,2281715.02,411475.87,1618,1145,0,-90,CORE-SKEL,1972
26119,2281044.41,407445.16,1568,2647,0,-90,CORE,1972
26120,2282030.77,410941.39,1597,1080,0,-90,CORE-SKEL,1972
26121,2276129.83,406490.18,1594,2151,0,-90,CORE-SKEL,1972
26122,2279658.35,408355.59,1607,2242,0,-90,CORE-SKEL,1972
26123,2276772.58,406829.05,1597,2253,0,-90,CORE-SKEL,1972
26124,2277205.17,407262.8,1593,2415,0,-90,CORE-SKEL,1972
26125,2280036.44,407834.32,1597,2504,0,-90,CORE,1972
26126,2245689.48,384307.97,1490,1393,0,-90,CORE,1972
26127,2283711.55,412482.48,1629,918,0,-90,CORE-SKEL,1972
26128,2283105.47,412186.56,1632,1008,0,-90,CORE,1972
26129,2264589.29,392994.06,1542,493,225,-45,CORE,1972
26130,2246188.96,383809.83,1495,1555,0,-90,CORE,1973
26131,2247368.88,384914.07,1506,1505,0,-90,CORE,1973
26132,2245130.71,384960.28,1496,1165,0,-90,CORE,1973
26133,2245048.42,382705.65,1478,1646,0,-90,CORE,1973
26134,2246091.81,385283.18,1500,1240,0,-90,CORE,1973
26135,2247872.05,386223.98,1511,1325,0,-90,CORE,1973
26136,2244949.64,385389.94,1504,1105,0,-90,CORE,1973
26137,2249178.82,385743.35,1511,1535,0,-90,CORE,1973
26138,2244594.11,383778.15,1494,1353,0,-90,CORE,1973
26139,2245349.6,385692.39,1500,475,0,-90,CORE,1973
26140,2245884.36,385804.69,1501,535,0,-90,CORE,1973
26141,2274686.16,406311.04,1592,1585,0,-90,CORE,1974
26142,2275024.85,405799.56,1593,2118,0,-90,CORE,1974
26143,2274556.27,405287,1592,2125,0,-90,CORE,1974
26144,2245035.3,385140.64,1496,1095,0,-90,CORE,1974
26145,2244804.97,385593.21,1505,500,0,-90,CORE,1974
26146,2244034.65,384942.4,1502,1075,0,-90,CORE,1974
26147,2244510.25,385123.53,1508,525,0,-90,CORE,1974
26148,2244388.46,385402.31,1513,500,0,-90,CORE,1974
26149,2246295.87,384843.71,1501,1337,0,-90,CORE,1974
26150,2267232.3,399193.53,1580,954,315,-50,CORE,1974
26151,2245718.16,384941.38,1498,1297,0,-90,CORE,1974
26152,2250110.2,386184.37,1515,1725,0,-90,CORE,1974
26153,2245683.72,383710.7,1489,1445,0,-90,CORE,1974
27015,2357267.21,367851.17,1785,889,180,-50,CORE,1981
27016,2246159.17,352492.52,1510,1605,0,-90,CORE,1980
3001,2437933.76,303062.72,1200,100,0,-90,CORE?,1975
3002,2437839.31,302576.95,1200,100,0,-90,CORE?,1975
3003,2437774.23,302206.03,1200,100,0,-90,CORE?,1975
3005,2437529.36,301388.59,1200,100,0,-90,CORE?,1975
3007,2435665.45,301448.16,1200,100,0,-90,CORE?,1975
3008,2434765.73,301853.76,1200,100,0,-90,CORE?,1975
3009,2433820.05,302301.91,1200,100,0,-90,CORE?,1975
3010,2432920.26,302759.98,1200,100,0,-90,CORE?,1975
3011,2436539,300980.21,1200,100,0,-90,CORE?,1975
3012,2436138.32,301199.48,1200,100,0,-90,CORE?,1975
3013,2435238.56,301664.1,1200,100,0,-90,CORE?,1975
3014,2434368.4,302050.06,1200,100,0,-90,CORE?,1975
3015,2433399.7,302508.02,1200,100,0,-90,CORE?,1975
3096,2436661.32,300363.47,1200,100,0,-90,CORE?,1975
3101,2436871.5,300242.37,1200,100,0,-90,CORE?,1975
3103,2436795.96,300288.2,1200,100,0,-90,CORE?,1975
3104,2436835.69,300071.69,1200,100,0,-90,CORE?,1975
3105,2436737.22,300091.23,1200,100,0,-90,CORE?,1975
3106,2436645.28,300114.07,1200,100,0,-90,CORE?,1975
32701,2328551.68,476770.71,1435,820,0,-90,,1966
32702,2350256.54,489047.24,1455.8,1767,0,-90,,1966
32703,2349554.06,488666.24,1499,1825,0,-90,,1966
32704,2349441.85,489028.89,1499,1509,0,-90,,1966
32705,2350421.88,489592.04,1452,1162,0,-90,,1966
32706,2349022.35,488826.97,1481,1378,0,-90,,1966
32707,2329048.32,477107.57,1444,916,0,-90,,1967
32708,2348985.36,489723.18,1486,985,0,-90,,1966
32709,2349205.91,488477.41,1498,1625,0,-90,,1966
32710,2333602.38,480015.24,1441,600,325,-45,,1966
32711,2349337.05,489913.93,1461,808,0,-90,,1966
32712,2349176.11,489371.49,1491,1335,0,-90,,1966
32713,2349527.79,489562.24,1500,499,0,-90,,1966
32714,2330978.79,478537.82,1462,1045,0,-90,,1966
32715,2348843.04,489172.21,1504,705,0,-90,,1966
32716,2349879.45,489752.98,1473,1422,0,-90,,1966
32717,2350553.02,491028.56,1447,562,0,-90,,1966
32718,2330482.12,478200.96,1454,1209,0,-90,,1966
32719,2350406.39,490459.76,1447,832,0,-90,,1966
32720,2348472.76,488990.04,1501,1197,0,-90,,1966
32721,2334343.03,481061.45,1452,895,325,-45,,1966
32722,2334520.43,480799.88,1447,835,325,-50,,1966
32723,2334014.82,480476.27,1478,763,325,-50,,1966
32724,2333349.71,480387.72,1441,650,0,-90,,1966
32725,2350582.82,490134.47,1436,975,0,-90,,1966
32726,2329873.2,478029.66,1461,1025,0,-90,,1967
32727A,2327722.58,475809,1460,925,0,-90,,1967
32728,2350045.65,490285.74,1432,1000,0,-90,,1966
32729,2349851.15,490651.37,1439,275,0,-90,,1966
32730,2329544.96,477444.44,1468,1137.5,0,-90,,1967
32731,2350231.14,489943.73,1434,1401,0,-90,,1966
32732,2350201.33,490837.81,1433.7,335,0,-90,,1967
32733,2348794.62,490074.87,1483.6,675,0,-90,,1967
32734,2348932.69,490565.03,1462,357,0,-90,,1967
32735,2350934.48,490325.19,1438,1293,0,-90,,1967
32736,2329767.12,476001.66,1456,1794,0,-90,,1967
32737,2348612.32,490442.48,1475,559,0,-90,,1967
32738,2348633.67,489532.44,1493,987,0,-90,,1967
32739,2348413.16,490778.21,1467,273,0,-90,,1967
32740,2348663.48,488638.35,1490,1235,0,-90,,1967
32741,2349146.3,490265.61,1444.5,452,0,-90,,1967
32742,2348442.96,489884.12,1500,757,0,-90,,1967
32743,2351286.16,490515.93,1437,1055,0,-90,,1967
32744,2348282.02,489341.69,1501,978,0,-90,,1967
32745,2351066.28,490868.89,1464,929,0,-90,,1967
32746,2340022.94,484429.86,1486,976,0,-90,,1967
32747,2352161.92,490558.54,1467.4,1115,0,-90,,1967
32748,2351647.39,490689.1,1467,1050,0,-90,,1967
32749,2351447.11,491058.36,1437,601,0,-90,,1967
32750,2351461.32,490161.5,1463,1061,0,-90,,1967
32751,2352168.02,491449.36,1439,530,0,-90,,1967
32752,2352321.36,491145.66,1449,887,0,-90,,1967
32753,2351828.56,490354.99,1496,1416,0,-90,,1967
32754,2338555.45,483611.14,1479,1277,0,-90,,1967
32755,2352502.13,491630.56,1443,557,0,-90,,1967
32756,2352702.42,491261.3,1508,937,0,-90,,1967
32757,2352864.23,491844.03,1478,456,0,-90,,1967
32758,2338967.9,483857.62,1507,1250,0,-90,,1967
32759,2351989.5,490897.42,1485,973,0,-90,,1967
32760,2350773.53,489782.79,1436,1361,0,-90,,1967
32761,2354307.88,491699.7,1517,936,0,-90,,1967
32762,2353570.34,492209.93,1480,687,0,-90,,1967
32763,2357032.8,493301.04,1491,1347,0,-90,,1967
32764,2357606.25,493921.97,1492,1017,0,-90,,1967
32765,2331108.39,476208.6,1461,845,0,-90,,1967
32765-1,2331097.86,476225.88,1461,935,0,-90,,1967
32765-2,2331184.16,476108.84,1461,2644,0,-90,,1967
32766,2350964.28,489431.1,1459,1931,0,-90,,1967
32767,2351315.97,489621.84,1475,2030,0,-90,,1967
32768,2350612.63,489240.35,1441,1675,0,-90,,1967
32769,2351491.79,489717.23,1467,525,0,-90,,1967
32770,2352019.31,490003.33,1467,1284,0,-90,,1967
32771,2348568.12,488814.18,1502,250,0,-90,,1967
32772,2348487.65,488542.99,1500,250,0,-90,,1967
32773,2348729.06,489356.61,1495,250,0,-90,,1967
32774,2348539.3,489709.05,1498,250,0,-90,,1967
32775,2348347.57,490059.95,1486,653,0,-90,,1967
32776,2349623.15,489386.41,1490,735,0,-90,,1967
32777,2350296.69,490661.99,1439,479,0,-90,,1967
32778,2348171.75,489964.59,1498,250,0,-90,,1967
32779,2351005.23,491029.5,1460,450,0,-90,,1967
32780,2348267.1,489788.77,1492,250,0,-90,,1967
32781,2350658.55,490852.09,1454,475,0,-90,,1967
32782,2348186.63,489517.55,1507.1,250,0,-90,,1967
32783,2350457.63,491204.39,1435.7,251,0,-90,,1967
32784,2348618.79,489979.48,1491,250,0,-90,,1967
32785,2350311.61,490214.94,1440,250,0,-90,,1967
32786,2350870.94,491191.66,1449,371,0,-90,,1967
32787,2350406.96,490039.08,1435,250,0,-90,,1967
32788,2348523.43,490155.34,1484,250,0,-90,,1967
32789,2351381.52,490340.1,1441,250,0,-90,,1967
32790,2348699.26,490250.7,1485,584,0,-90,,1967
32791,2350728.85,491123.92,1440,253,0,-90,,1967
32792,2349813.89,489034.72,1500,250,0,-90,,1967
32793,2351733.21,490530.85,1487,250,0,-90,,1967
32794,2349733.42,488763.51,1478,250,0,-90,,1967
32795,2350824.2,490948.09,1447,250,0,-90,,1967
32796,2351923.95,490179.16,1495,250,0,-90,,1967
32797,2349110.52,488653.27,1497,250,0,-90,,1967
32798,2349050.95,490441.44,1456,250,0,-90,,1967
32799,2350919.59,490772.26,1481,250,0,-90,,1967
32800,2351894.15,491073.25,1487,567,0,-90,,1967
34801,2350472.55,490757.34,1451,515,0,-90,,1967
34802,2349271.46,489195.67,1505,250,0,-90,,1967
34803,2348860.2,490793.13,1465,204,0,-90,,1967
34804,2349095.64,489100.31,1507,250,0,-90,,1967
34805,2348779.73,490521.91,1466,250,0,-90,,1967
34806,2349784.09,489928.81,1480.4,250,0,-90,,1967
34807,2351813.68,490802.03,1480,250,0,-90,,1967
34808,2349080.72,489547.35,1484,450,0,-90,,1967
34809,2348875.09,490346.05,1471,250,0,-90,,1967
34810,2349608.26,489833.45,1495,250,0,-90,,1967
34811,2351718.32,490977.89,1455,250,0,-90,,1967
34812,2349241.66,490089.75,1446,475,0,-90,,1967
34813,2349703.62,489657.63,1488,250,0,-90,,1967
34814,2351909.03,490626.2,1479,250,0,-90,,1967
34815,2348890.01,489899.01,1481,250,0,-90,,1967
34816,2349442.96,489770.53,1470,220,0,-90,,1967
34816A,2349408.09,489734.13,1470,1104,0,-90,,1967
34817,2351557.38,490435.46,1486,250,0,-90,,1967
34818,2349792.61,489505.22,1484,250,0,-90,,1967
34819,2349065.83,489994.4,1464.7,250,0,-90,,1967
34820,2351652.73,490259.63,1494,250,0,-90,,1967
34821,2349894.37,489305.94,1491,250,0,-90,,1967
34822,2349512.88,490009.28,1446,250,0,-90,,1967
34823,2348970.48,490170.22,1465,250,0,-90,,1967
34824,2351748.12,490083.8,1493,250,0,-90,,1967
34825,2349286.38,488748.62,1500,250,0,-90,,1967
34826,2349186.36,488924.97,1496,250,0,-90,,1967
34827,2352004.42,490450.38,1473,250,0,-90,,1967
34828,2349417.52,490185.14,1434,250,0,-90,,1967
34829,2348848.4,488701.95,1508,250,0,-90,,1967
34830,2349161.19,489818.54,1473,250,0,-90,,1967
34831,2352099.78,490274.52,1477,250,0,-90,,1967
34832,2348934.69,488557.88,1511,250,0,-90,,1967
34833,2349256.58,489642.71,1476,250,0,-90,,1967
34834,2349593.35,490280.5,1433.9,544,0,-90,,1967
34835,2351366.63,490787.15,1436,250,0,-90,,1967
34836,2348644.82,489087.19,1496,250,0,-90,,1967
34837,2351461.99,490611.32,1444,250,0,-90,,1967
34838,2348913.36,489449.48,1495,250,0,-90,,1967
34839,2348743.95,488909.56,1487,250,0,-90,,1967
34840,2351622.93,491153.72,1437,250,0,-90,,1967
34841,2348812.28,489632.62,1493,250,0,-90,,1967
34842,2348714.14,489803.65,1494,255,0,-90,,1967
34843,2351205.69,490244.75,1438,250,0,-90,,1967
34844,2349769.67,490371.65,1441,250,0,-90,,1967
34845,2348377.38,489165.86,1499,250,0,-90,,1967
34846,2350949.39,489878.14,1438,250,0,-90,,1967
34847,2348362.49,489612.91,1503,250,0,-90,,1967
34848,2349940.54,490469.4,1434,450,0,-90,,1967
34849,2349226.77,490536.8,1434,180,0,-90,,1967
34850,2350854.01,490054,1435,250,0,-90,,1967
34851,2348457.85,489437.08,1502,250,0,-90,,1967
34852,2349322.13,490360.97,1434,250,0,-90,,1967
34853,2351029.87,490149.36,1437,250,0,-90,,1967
34854,2350055.86,489849.69,1442,250,0,-90,,1967
34855,2348553.2,489261.25,1499,250,0,-90,,1967
34856,2349869.39,490201.38,1440,252,0,-90,,1967
34857,2350502.35,489863.26,1435,250,0,-90,,1967
34858,2349447.32,489291.02,1503,250,0,-90,,1967
34859,2349955.63,490019.5,1436,746,0,-90,,1967
34860,2350281.8,491109.03,1434,250,0,-90,,1967
34861,2349351.93,489466.88,1495,250,0,-90,,1967
34862,2349000.28,489276.14,1485,250,0,-90,,1967
34863,2351366.03,491207.82,1435.6,475,0,-90,,1967
34864,2350120.86,490566.6,1431.6,325,0,-90,,1967
34865,2352326.31,491535.21,1438.7,455,0,-90,,1967
34866,2352055.09,491615.68,1437.6,610,0,-90,,1968
34867,2352230.92,491711.03,1438.9,545,0,-90,,1968
34868,2351697.46,488918.5,1465,616,0,-90,,1968
34869,2351813.07,491222.71,1481,642,0,-90,,1968
34870,2351969.83,488397.31,1488,775,0,-90,,1968
34870A,2351977.24,488378.58,1488,2425,0,-90,,1968
34871,2331001.8,478432.62,1466,1115,0,-90,,1968
34872,2353038.58,488963.19,1511.5,3145,0,-90,,1968
34873,2296021.09,414095.85,1590,2954,0,-90,,1968
34874,2330704.65,478264.87,479,36.5,145,0,,1968
34875,2330696.23,478277.3,479,149,325,0,,1968
34876,2330701.48,478282.07,479,50,25,-90,,1968
34877,2330689.05,478273.65,479,50,275,-90,,1968
34878,2330698.47,478273.99,483,51.4,0,-90,,1968
34879,2330786.54,478327.69,479,330,145,0,,1968
34880,2330779.8,478337.62,479,153,325,0,,1968
34881,2330888.37,478396.73,476,299,145,0,,1968
34882,2330878.25,478411.65,476,148,325,0,,1968
34883,2330959.55,478445.03,476,298,145,0,,1968
34884,2330952.81,478454.97,476,62,325,0,,1968
34885,2330725.66,478310.55,479,10,325,-90,,1968
34887,2339519.88,483679.1,1498,1525,0,-90,,1968
34888,2346263.71,488019.55,1524,1145,0,-90,,1968
34889,2345745.94,487299.09,1527,1285,0,-90,,1968
34890,2347608.45,488066.14,1533,1485,0,-90,,1968
34891,2356912.98,493567.73,1444,421,332,-45,,1968
34892,2346809.75,487860.48,1523,1385,0,-90,,1968
34893,2322681.13,472081.51,1475,835,0,-90,,1969
34894,2323346.68,471779.3,1500,1465,0,-90,,1969
34895,2342735.65,486561.07,1489.5,565,0,-90,,1969
34896,2335507.32,482552.16,1456,1095,0,-90,,1969
34897,2342297.55,483592.69,1510,2215,0,-90,,1969
34898,2245864.02,352344.44,1510,1479,0,-90,CORE,1969
34984,2323330.63,471783.45,1475,1465,0,-90,,1969
4004,2436679.84,298945.9,1200,100,0,-90,CORE?,1975
4006,2436184.68,298731.88,1200,100,0,-90,CORE?,1975
4014,2436466.53,298965.27,1200,100,0,-90,CORE?,1975
4017,2436495.69,299214.73,1200,100,0,-90,CORE?,1975
4018,2436518.31,299454.3,1200,100,0,-90,CORE?,1975
4025,2436531.05,299716.82,1200,100,0,-90,CORE?,1975
4035,2432259.48,303579.38,1200,100,0,-90,CORE?,1975
4037,2431806.38,303765.75,1200,100,0,-90,CORE?,1975
4039,2436968.11,299277.77,1200,100,0,-90,CORE?,1975
4044,2436985.88,298372.11,1200,100,0,-90,CORE?,1975
40901,2246979.42,352624.9,1510,1141,270,-80,CORE,1969
40902,2246357.73,351278.55,1510,925,270,-80,CORE,1969
40904,2246357.46,351475.45,1510,707,270,-80,CORE,1969
40905,2309210.58,441591.35,1500,705,0,-90,,1969
40906,2310743.82,438782.22,1535,2365,0,-90,,1969
40907,2306192.45,433498.35,1530,1525,0,-90,,1969
40908,2302767.55,427783.9,1580,1545,0,-90,,1969
40909,2312220.8,440225.33,1565,2355,0,-90,,1970
40911,2335347.55,481718.62,1454,646,0,-90,,1970
40912,2335871.13,480768.53,1480,1755,0,-90,,1970
40913,2336739.92,479665.84,1480,2795,0,-90,,1970
40914,2370766.96,444527.86,1670,205,0,-90,,1970
40915,2372210.68,444595.41,1630,240,0,-90,,1970
40916,2373488.59,445975.29,1595,205,0,-90,,1970
40923,2356366.97,492896.14,1500,50,0,-90,,1971
40924,2356337.65,492906.37,1500,50,0,-90,,1971
40928,2349230.27,489156.27,1505,25,0,-90,,1973
40929,2349221.05,489204.72,1505,30,0,-90,,1973
40930,2349210.45,489253.6,1505,30,0,-90,,1973
40931,2349269.93,489215.32,1505,25,0,-90,,1973
40932,2349171.71,489195.01,1506,25,0,-90,,1973
40933,2349259.82,489263.31,1506,30,0,-90,,1973
40934,2349279.64,489165.95,1503,31,0,-90,,1973
40935,2349181.39,489145.67,1507,25,0,-90,,1973
40936,2349206.71,489151.45,1506,25,0,-90,,1973
40937,2349256.05,489161.13,1504,25,0,-90,,1973
40938,2349275.21,489190.88,1504,30,0,-90,,1973
40939,2349250.77,489185.57,1505,25,0,-90,,1973
40940,2349225.44,489179.82,1505,25,0,-90,,1973
40941,2349201.89,489175,1505,25,0,-90,,1973
40942,2349176.1,489170.11,1506,23,0,-90,,1973
40943,2349196.11,489200.33,1505,29,0,-90,,1973
40944,2349245.49,489210.01,1505,30,0,-90,,1973
40945,2349166.89,489218.6,1504,31,0,-90,,1973
40946,2349191.33,489223.88,1505,30,0,-90,,1973
40947,2349214.88,489228.7,1505,30,0,-90,,1973
40948,2349240.21,489234.45,1505,30,0,-90,,1973
40949,2349265.11,489238.87,1505,30,0,-90,,1973
40950,2349234.89,489258.89,1505,30,0,-90,,1973
40951,2349186.01,489248.32,1504,30,0,-90,,1973
5002,2434126.87,292434.94,1200,100,0,-90,CORE?,1975
5003,2434332.86,292937.32,1200,100,0,-90,CORE?,1975
5004,2434132.65,292946.87,1200,100,0,-90,CORE?,1975
5005,2434647.86,292941.07,1200,100,0,-90,CORE?,1975
5006,2434867.66,292974.2,1200,100,0,-90,CORE?,1975
5007,2434384.28,293649.48,1200,100,0,-90,CORE?,1975
5011,2434410.91,293386.98,1200,100,0,-90,CORE?,1975
5012,2434305.06,291788.74,1200,100,0,-90,CORE?,1975
5013,2434728.93,293571.24,1200,100,0,-90,CORE?,1975
5019,2435232.44,292603.95,1200,100,0,-90,CORE?,1975
5020,2434792.93,292472.01,1200,100,0,-90,CORE?,1975
5021,2435378.4,293732.98,1200,100,0,-90,CORE?,1975
5022,2435449.75,294300.79,1200,100,0,-90,CORE?,1975
5023,2435631.06,293733.35,1200,100,0,-90,CORE?,1975
5025,2435617.18,294245.26,1200,100,0,-90,CORE?,1975
5026,2435361.66,293962.65,1200,100,0,-90,CORE?,1975
5027,2435794.44,294199.58,1200,100,0,-90,CORE?,1975
5028,2435072.57,294185.39,1200,100,0,-90,CORE?,1975
5029,2434819.9,294188.3,1200,100,0,-90,CORE?,1975
5035,2434798.24,293298.95,1200,100,0,-90,CORE?,1975
5036,2434724.63,292061.74,1200,100,0,-90,CORE?,1975
8004,2308589.02,442614.37,1585,272,0,-90,,1961
8005,2308824.98,443934.22,1570,203,0,-90,,1961
8008,2308466.49,443454.28,1567,364,0,-90,,1961
8009,2309062.23,445254.73,1588,323,0,-90,,1961
8010,2309023.74,444534.64,1578,411,0,-90,,1961
8011,2307908.29,442372.31,1535,291,0,-90,,1961
8012,2307868.35,441651.92,1535,372,0,-90,,1961
8014,2307311.92,440571.56,1530,340,0,-90,,1961
8016,2307112.54,439970.78,1518,272,0,-90,,1961
8020,2307350.35,441290.27,1535,318,0,-90,,1962
8021,2307749.1,442491.84,1542,269,0,-90,,1962
8024,2309544.21,444896.3,1550,319,0,-90,,1962
8032,2310901.13,446128.67,1527,425,0,-90,,1962
8035,2309917.68,445366.05,1553,332,0,-90,,1962
8040,2308590.32,444107.47,1588,401,0,-90,,1962
8043,2312133.55,449700.6,1512,242,0,-90,,1962
8045,2312621,450836.65,1537,151,0,-90,,1962
8051,2305412.69,437507.37,1506,350,0,-90,,1962
8070,2305262.6,436857.42,1515,428,0,-90,,1963
8073,2308286.32,443214.49,1550,284,0,-90,,1964
8074,2305838.73,437927.97,1508,348,0,-90,,1964
8084,2309301.13,445076.46,1577,324,0,-90,,1964
8085,2311773.22,449221.02,1507,269,0,-90,,1964
8086,2312250.82,450360.34,1528,122,0,-90,,1964
8111,2311178.36,447418.67,1513,273,0,-90,,1964
8121,2311236,448498.37,1531,173,0,-90,,1964
8140,2307568.94,442252.05,1531,203,0,-90,,1965
8160,2311358.53,447658.46,1508,240,0,-90,,1965
8170,2308524.13,444533.98,1591,294,0,-90,,1966
8174,2308723.51,445134.77,1596,250,0,-90,,1966
8184,2312012.02,449792.32,1515,147,0,-90,,1966
8189,2312126.49,450081.24,1521,133,0,-90,,1966
8197,2307925.99,442731.63,1534,240,0,-90,,1966
8204,2311855.33,449162.06,1505,195,0,-90,,1966
8206,2311383.82,448387,1508,220,0,-90,,1966
8209,2312070.65,450120.55,1527,25,0,-90,,1966
8221,2312171.98,450422.58,1528,160,0,-90,,1966
8222,2307131.75,440331.77,1505,235,0,-90,,1966
8223,2307710.68,441773.13,1514,281,0,-90,,1966
8239B,2312302.88,450698.4,1531,125,0,-90,,1966
8243,2308661.6,444803.25,1589,125,0,-90,,1966
8248,2308762.92,445105.28,1552,48,0,-90,,1966
8249,2308841.76,445043.04,1585,142,0,-90,,1966
8258,2307729.89,442130.85,1515,250,0,-90,,1968
8262,2312173.96,448919.65,1510,473,0,-90,,1968
8264,2311554.62,448259.24,1502,284,0,-90,,1968
8268,2311535.41,447901.53,1505,244,0,-90,,1968
8269,2313270.24,452465.4,1525,164,0,-90,,1968
8270,2313251.79,452770.56,1530,90,0,-90,,1968
8271,2309313.65,440574.21,1506,420,0,-90,,1968
8272,2306893.95,439008.99,1492,354,0,-90,,1968
8273,2307331.13,440932.56,1487,294,0,-90,,1968
8274,2308493.27,443057.25,1539,364,0,-90,,1968
8278,2307150.97,440689.48,1519,255,0,-90,,1968
8279,2307530.51,441530.06,1531,220,0,-90,,1968
8281,2308704.3,444773.77,1589,258,0,-90,,1968
8285,2310998.19,447178.88,1476,220,0,-90,,1968
8286,2311197.57,447779.67,1484,195,0,-90,,1968
8288,2311953.39,449460.81,1509,325,0,-90,,1968
8290,2307847.16,442790.59,1535,54,0,-90,,1968
8291,2313150.51,448941.28,1499,400,0,-90,,1968
8292,2313098.36,452163.01,1523,154,0,-90,,1969
8293,2313323.77,452931.18,1520,154,0,-90,,1969
8294,2313459.15,453266.37,1518,165,0,-90,,1969
8295,2308602.96,444475.02,1614,234,0,-90,,1970
8298,2311516.19,447540.54,1510,289,0,-90,,1970
8299,2311159.15,447057.68,1518,324,0,-90,,1970
8300,2310959.76,446460.18,1523,390,0,-90,,1970
8301,2307691.47,441412.14,1541,384,0,-90,,1970
8304,2310242.38,445497.74,1534,331,0,-90,,1970
8305,2310223.17,445136.75,1551,404,0,-90,,1970
8306,2309563.42,445257.29,1565,291,0,-90,,1970
8307,2309882.05,445014.88,1556,361,0,-90,,1970
8309,2309042.13,444895.64,1523,274,0,-90,,1970
8310,2308305.54,443572.2,1530,268,0,-90,,1970
8311,2308086.94,442613.7,1516,310,0,-90,,1970
8312,2311655.95,448561.28,1502,254,0,-90,,1970
8313,2307254.28,439491.86,1525,374,0,-90,,1970
8317,2307273.5,439849.57,1518,322,0,-90,,1970
